,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25,C4frac,g1,lpx,psi50X,gpmax,C,bexp,bc,R2_VOD,R2_ET,N_VOD,N_ET,obsfilter,lcfilter
5246,5246,5246,5246,189,261,40.0,39.0,21.0,4.0,2.3956664377813577,BSk,12,1.0,54.0,0.02,3.8005627802589137,2.125795182775037,6.2141164270017955,6.320750205365043,21.09452264054905,9.777443098364737,0.3765356029184415,0.16564376143886117,-0.14067341116783272,889.0,83.0,1,0
5264,5264,5264,5264,189,280,20.0,40.0,40.0,9.0,1.6632333867399325,Dfb,10,6.0,62.2,0.0,0.37901008510247136,5.8677587477623785,10.035655539114067,0.08548218466782326,0.03350764904572162,8.805361841232264,0.10375891964732313,0.13115372544544102,-0.1534220205567296,664.0,54.0,1,1
5265,5265,5265,5265,189,281,20.0,40.0,40.0,9.0,3.3951323720149844,Dfb,10,6.0,62.2,0.0,0.6388637752003578,6.199768494076489,10.56038129106113,5.59701459833978,5.420816024817572,9.578307843266582,0.7105376468643709,0.12035490587847786,-0.7795164356427287,646.0,53.0,1,1
5270,5270,5270,5270,189,286,75.0,15.0,10.0,2.0,0.8545052262150534,BSk,10,6.0,62.2,0.0,6.05195541409989,5.0217259825608584,9.268050278370861,5.9502527167931145,0.05502658028754141,3.9330016486904293,0.11220197621186047,0.34834446945579,-1.406435197428999,750.0,66.0,1,1
5271,5271,5271,5271,189,287,20.0,40.0,40.0,9.0,0.8850232700084462,BSk,10,6.0,62.2,0.0,9.414037791216073,0.4937047044454993,6.459366562954491,8.211513383102778,0.5370283126330754,2.3040042235590663,0.129976824614135,0.37647927734811704,-1.5886583341059715,741.0,62.0,1,1
5272,5272,5272,5272,189,288,20.0,40.0,40.0,9.0,0.7324330510414825,BSk,10,6.0,62.2,0.0,9.269006291781093,0.5464243610192034,5.737591403198622,8.158993176900633,0.5100363397489107,2.3568923353988263,0.14029206175708483,0.4180262132668561,-2.842108273367119,749.0,63.0,1,1
5274,5274,5274,5274,189,290,20.0,40.0,40.0,9.0,0.8087281605249359,BSk,10,6.0,62.2,0.0,3.0661214464598165,6.304776645201458,8.377596725059156,0.10990139429742238,18.23787697052554,1.9377903051081984,0.08768897412006443,0.3713141203870828,-1.0114290914569457,692.0,64.0,1,1
5275,5275,5275,5275,189,291,20.0,40.0,40.0,9.0,0.8545052262150534,BSk,10,6.0,62.2,0.0,9.832969469674836,0.19200700016679548,10.29030431507671,9.540355594572418,1.480525938505624,7.7662797177647525,0.36516522818161334,0.339658485222893,-3.012888373014901,711.0,67.0,1,1
5277,5277,5277,5277,189,293,20.0,40.0,40.0,9.0,1.2054627298390417,BSk,10,6.0,62.2,0.0,7.737087617249112,0.954679022184112,2.7461595754313293,7.663298778609966,0.7179407567868658,8.132286491773645,0.6620083521035207,0.2744279728952921,-0.6721948219935743,836.0,75.0,1,1
5278,5278,5278,5278,189,294,20.0,40.0,40.0,9.0,1.3122758831159445,BSk,10,6.0,62.2,0.0,7.367086175954194,0.11049791781121227,3.6192769793448254,9.632553311772018,22.67199433654607,9.992892572395405,0.39972302583132113,0.3524875560472083,-0.7509993690539551,727.0,63.0,1,1
5279,5279,5279,5279,189,295,75.0,15.0,10.0,2.0,1.2817578393225515,BSk,10,6.0,62.2,0.0,6.880876691242632,0.9996084946030739,1.8227520322821624,5.893974885405788,0.4007421303514951,9.799319853908452,0.2755440908108962,0.37556787002484215,-0.34220513041430456,677.0,58.0,1,1
5281,5281,5281,5281,189,297,75.0,15.0,10.0,2.0,1.8921187151904064,BSk,10,6.0,62.2,0.07,3.001047351286098,1.354345361731988,13.077150273729771,9.032918251790829,0.4206257568097144,3.1493352331817763,0.05160592445301282,0.24011420753399093,-2.1054786893488195,747.0,69.0,1,0
5285,5285,5285,5285,189,301,75.0,15.0,10.0,2.0,2.4719615472648684,BSk,10,6.0,62.2,0.02,0.9013720738342119,0.14979866150001198,3.440972815485849,0.3086004948038547,0.49108705646390965,1.562601638561123,0.5004824452975444,0.3140966872654164,-0.07884032047114387,822.0,72.0,1,0
5286,5286,5286,5286,189,302,40.0,39.0,21.0,4.0,2.2125581750210017,BSk,10,6.0,62.2,0.02,0.6896525158315858,0.4391066130257447,9.816697589852051,0.10538767123239055,0.13198279632734355,1.667616839823821,0.090947774803593,0.33968548557319345,-0.04933755773023729,814.0,71.0,1,0
5287,5287,5287,5287,189,303,40.0,39.0,21.0,4.0,1.6632333867399325,BSk,10,6.0,62.2,0.02,0.5420613949077175,0.04720865643881255,5.526981136510267,0.7183475241812898,0.9669403302720588,8.466906122592254,0.9664564484790041,0.33439521861947585,-0.9739799763772681,795.0,75.0,1,0
5288,5288,5288,5288,189,304,40.0,39.0,21.0,4.0,1.9378957808804669,BSk,10,6.0,62.2,47.03,0.45793449212895104,0.553047857348395,1.5845851857389666,0.291499413206976,0.3649073776629926,9.894466485197752,0.9697147021117734,0.3306630955341757,-2.1756426443199093,836.0,76.0,1,1
5406,5406,5406,5406,190,242,86.0,8.0,6.0,1.0,2.4795910582132024,Dsb,7,3.0,54.0,0.01,4.250496025635323,1.7068257108971296,2.459658526201538,0.022183921183611715,6.269368674954595,1.6228453902516573,0.15771270224548153,0.5247904240374017,-0.6388429411583476,806.0,79.0,1,0
5407,5407,5407,5407,190,243,18.0,61.0,21.0,3.0,2.8076600289921885,Dsb,7,3.0,54.0,0.01,2.9502970623407943,4.476459626393133,4.825412540416945,0.012460238379372842,1.8731095586432887,2.3274513767218217,0.04806680638865924,0.45231331425445553,-0.3120072460120755,887.0,80.0,1,0
5409,5409,5409,5409,190,245,76.0,16.0,8.0,2.0,3.105210955977753,BSk,7,3.0,54.0,0.0,0.5318894665208944,0.42585286324099214,6.424423377180442,0.12430891231313793,0.42466408192967914,6.543264501839482,0.1830598526042557,0.195067936754723,-0.009325760371161396,870.0,79.0,1,0
5410,5410,5410,5410,190,246,76.0,16.0,8.0,2.0,3.1128404669261163,BSk,7,3.0,54.0,0.0,1.6529602155044323,3.329735985410605,3.902818682305033,0.008589562347926948,1.1027498325947653,2.4980577139860958,0.04646188219720323,0.2002824362740424,-0.028303495637757914,828.0,79.0,1,0
5411,5411,5411,5411,190,247,76.0,16.0,8.0,2.0,2.2278171969177265,BSk,10,6.0,62.2,0.0,4.572716730598259,5.57090720607997,9.308379267583156,0.5864759808794273,8.480636423415632,3.781689791281198,0.15329332752907454,0.4396495020881229,-5.854317797108377,811.0,80.0,1,1
5412,5412,5412,5412,190,248,86.0,8.0,6.0,1.0,2.0141908903639774,BSk,7,3.0,54.0,0.0,2.786432718667209,0.4304138520612258,0.5597197339175466,0.077994821214209,13.960126157560811,1.5436264707553276,0.4682397024803656,0.4959812176797427,-0.2917673182579259,798.0,75.0,1,0
5413,5413,5413,5413,190,249,86.0,8.0,6.0,1.0,1.9836728465705848,BSk,7,3.0,54.0,0.0,7.364056829820592,2.9751033030516725,3.627698812200411,0.01825118684204092,3.32355004988555,1.5348230709387765,0.5529423924018111,0.5693693271834397,-0.2887078304336075,838.0,76.0,1,0
5414,5414,5414,5414,190,250,86.0,8.0,6.0,1.0,2.3346303501945727,BSk,7,3.0,54.0,0.0,2.9669816385832215,5.408965607655249,13.231490104065825,0.03303828946474969,9.698707734690267,7.815892317604934,0.6649501569098681,0.5103516688435263,-15.964484648458928,837.0,75.0,1,0
5415,5415,5415,5415,190,251,86.0,8.0,6.0,1.0,2.868696116578973,BSk,7,3.0,54.0,0.0,6.416098664087491,1.3856443755954644,1.617325648121387,0.03885504402760026,6.71440738617371,4.80463296145488,0.04081188856386844,0.4929436926501657,-0.12024268910120783,840.0,76.0,1,0
5416,5416,5416,5416,190,252,32.0,49.0,19.0,4.0,2.8534370946822487,BSk,10,6.0,62.2,0.03,2.3123350166010512,4.45863840994895,8.51125473692292,5.504971568337426,19.89658524423575,3.8326063911323107,0.21742426486323085,0.4289359457929105,-2.4025484219811437,805.0,77.0,1,0
5442,5442,5442,5442,190,278,75.0,15.0,10.0,2.0,0.8239871824216607,Dfb,10,6.0,62.2,0.07,7.035360062546939,3.6974601552398734,7.632315797377477,6.660718719779783,3.2245019308768788,7.525670435562198,0.9764480532969215,0.2275497188546426,-4.1245521292591025,549.0,49.0,1,0
5443,5443,5443,5443,190,279,20.0,40.0,40.0,9.0,1.1291676203555878,Dfb,10,6.0,62.2,0.07,0.6151853220495913,4.763909559945086,8.59412146648611,4.767749292686647,4.164321124092612,9.528793003657906,0.10364436024584851,0.11080534859570657,-0.8814004207973731,613.0,59.0,1,0
5444,5444,5444,5444,190,280,20.0,40.0,40.0,9.0,0.9613183794918996,BSk,10,6.0,62.2,0.0,0.7338951096607805,6.9453933959698775,10.81476472335043,0.014351839774258898,18.875721600802585,9.922143458564642,0.06328991027729201,0.30322461432152825,-3.033779714836445,675.0,58.0,1,1
5445,5445,5445,5445,190,281,20.0,40.0,40.0,9.0,1.4496070801861831,BSk,10,6.0,62.2,0.0,9.028939589411863,0.30704722274461804,3.211268961007391,8.26603998876407,1.4578230581042095,2.1189569651171807,0.05870227386289937,0.3137752463285033,-1.5117153557947152,689.0,58.0,1,1
5447,5447,5447,5447,190,283,20.0,40.0,40.0,9.0,3.982604715037781,Dfb,10,6.0,62.2,0.0,0.9008908715712406,5.593944555681033,9.632151979409823,4.609415489408937,5.1090717909138315,9.254764922935605,0.6961495496001364,0.2539481755065637,-2.332730034859408,635.0,54.0,1,1
5448,5448,5448,5448,190,284,20.0,40.0,40.0,9.0,5.050736247806526,Dfb,10,6.0,62.2,0.0,0.8029661322323706,4.781725084278807,9.409751811623206,0.57574845971223,0.42590028716183614,9.219229390489573,0.5862528902995331,0.13618860195109872,-1.1131813855523456,603.0,51.0,1,1
5449,5449,5449,5449,190,285,20.0,40.0,40.0,9.0,1.70901045243005,Dfb,10,6.0,62.2,0.0,4.03478608929454,3.476500157432471,8.02259999206688,2.4770504596213856,18.263603371325612,1.583567694200749,0.08169100758231024,0.3969623615737622,-2.245404709668079,622.0,54.0,1,1
5451,5451,5451,5451,190,287,20.0,40.0,40.0,9.0,1.0376134889754098,Dfb,10,6.0,62.2,0.0,9.53284192776795,0.20762318297272012,1.166039303401833,9.705111007887902,0.9095342748974673,9.955092710040152,0.3763950549631921,0.4007661358415844,-3.1316026451785337,702.0,63.0,1,1
5452,5452,5452,5452,190,288,75.0,15.0,10.0,2.0,1.007095445182017,BSk,10,6.0,62.2,0.0,3.610199675941663,5.5748842730255275,5.6583922687543025,0.009640747442179274,1.692907528456924,3.766163730106849,0.09806836085549392,0.4868542789886966,-0.6666943269153005,724.0,60.0,1,1
5453,5453,5453,5453,190,289,75.0,15.0,10.0,2.0,0.9002822919051141,BSk,10,6.0,62.2,0.0,4.985239492027068,1.440399992471672,2.428368523620603,0.05000605457071399,13.605500972557385,8.475291757672899,0.8236198920121632,0.4444828473928577,-1.6770241937666182,715.0,61.0,1,1
5455,5455,5455,5455,190,291,20.0,40.0,40.0,9.0,0.8545052262150534,BSk,10,6.0,62.2,0.0,7.635919571604433,0.5085547910187032,8.8549863948752,8.746862604212291,0.6406612758078692,2.2968810356669684,0.11868683510149969,0.3833344935567412,-0.947509936299606,722.0,70.0,1,1
5457,5457,5457,5457,190,293,20.0,40.0,40.0,9.0,1.1291676203555878,Dfb,10,6.0,62.2,0.0,9.056769360335588,0.5539789398073596,0.5647863614349202,1.9920790130217387,2.865094522010854,2.240075107289212,0.1082761302363742,0.8059357489100488,-0.06294113068609786,711.0,63.0,1,1
5458,5458,5458,5458,190,294,20.0,40.0,40.0,9.0,1.1291676203555878,Dfb,10,6.0,62.2,0.0,7.977137767229427,5.860966499346697,9.6853133366381,9.391686140345465,13.904626949757555,5.822521606934419,0.4048165854439958,0.20506358911934308,-0.3768596621770912,683.0,58.0,1,1
5459,5459,5459,5459,190,295,20.0,40.0,40.0,9.0,1.2054627298390417,Dfb,10,6.0,62.2,0.0,5.137505449643202,3.0415625533622492,7.566962494764305,8.87559512752862,5.69797260204768,5.1462978530397585,0.38908752217343723,0.3725695215260145,-3.7898028534458295,687.0,59.0,1,1
5460,5460,5460,5460,190,296,75.0,15.0,10.0,2.0,1.2054627298390417,BSk,10,6.0,62.2,0.07,8.86836996155068,1.4433597092378325,11.366655465663696,0.4424945568822564,0.16085218068732074,9.722480557893332,0.2639661777646102,0.42200018433770325,-0.10408535144428432,603.0,56.0,1,0
5461,5461,5461,5461,190,297,75.0,15.0,10.0,2.0,1.2664988174258272,BSk,10,6.0,62.2,0.07,7.066924616787519,3.487770706096917,5.927574500287384,0.21693104750863362,0.0837145723706705,3.645997177573548,0.09244668441263135,0.1385790924032153,-1.7970777871657782,633.0,54.0,1,0
5462,5462,5462,5462,190,298,75.0,15.0,10.0,2.0,1.2054627298390417,BSk,10,6.0,62.2,0.07,5.963494054071296,0.8565501349272219,10.011670018801844,0.6601615530235792,0.2959422866717414,9.126963529349279,0.26518493554487715,0.3557961293428916,-0.8808606398375853,787.0,69.0,1,0
5463,5463,5463,5463,190,299,20.0,40.0,40.0,9.0,2.4719615472648684,BSk,10,6.0,62.2,0.07,1.2769280047617937,3.2610115268348725,7.782822858778094,5.003747470247271,8.971365547433251,1.5335892320153064,0.17577704896440483,0.32354277600600423,-0.024211812725523085,893.0,76.0,1,0
5466,5466,5466,5466,190,302,40.0,39.0,21.0,4.0,2.8229190508888564,BSk,10,6.0,62.2,0.02,7.133030438409362,0.6148562712877584,2.5344355242786225,4.565698649794008,11.028046172190578,9.475089535880677,0.20548747816376456,0.20816748211100045,-1.1532154915128454,813.0,80.0,1,0
5467,5467,5467,5467,190,303,40.0,39.0,21.0,4.0,2.5329976348516543,BSk,10,6.0,62.2,0.02,0.5412530438883533,7.895908049274827,9.253511036274878,0.48617714798269673,0.5274305293811627,9.386041802024264,0.6302461670375293,0.31361194936804493,-11.6302611976524,806.0,82.0,1,0
5468,5468,5468,5468,190,304,40.0,39.0,21.0,4.0,0.9308003356985068,BSk,10,6.0,62.2,47.03,0.6305720256319758,0.22363761661911624,4.847311427662706,0.20470871000413202,0.25696903385435116,4.525104400984077,0.8205067614468706,0.36922895147380264,-0.8385212402882944,841.0,83.0,1,1
5469,5469,5469,5469,190,305,40.0,39.0,21.0,4.0,0.9613183794918996,BSk,10,6.0,62.2,47.03,0.7585591672946315,0.10332523365240952,8.790386311601182,0.535981952778904,0.5042608872097285,5.269290754496957,0.9526426667589759,0.3736994838266374,-0.5441397881828689,891.0,82.0,1,1
5504,5504,5504,5504,190,340,86.0,8.0,6.0,1.0,0.6779922518078165,Dfa,12,1.0,54.0,44.23,5.868184830738258,0.6139098670635561,11.128090946754549,2.9988782696342913,0.8750914937619115,5.907120043446187,0.5220120809642711,0.358145051884452,-0.08466159314561472,812.0,76.0,1,1
5520,5520,5520,5520,190,356,86.0,10.0,4.0,1.0,1.7853055619135034,Dfa,12,1.0,54.0,10.7,,,,,,,,0.3916656890132353,-0.17915918591446656,864.0,71.0,1,0
5586,5586,5586,5586,191,243,86.0,8.0,6.0,1.0,2.517738612954929,Dsb,7,3.0,54.0,0.01,7.180337239688072,5.038829306856341,8.606581870569128,0.8436150383695561,12.407597898917015,4.191474336226654,0.13859200750374678,0.5854788985682242,-6.535954846808009,817.0,76.0,1,0
5587,5587,5587,5587,191,244,76.0,16.0,8.0,2.0,3.0212863355459376,BSk,10,6.0,62.2,0.0,2.737544229420305,1.2011315156474487,1.23039977349221,0.059520038427704675,4.993197703661514,4.883849524351954,0.1376251663480481,0.48449713104005965,-0.705909430272019,849.0,75.0,1,1
5588,5588,5588,5588,191,245,76.0,16.0,8.0,2.0,3.0518043793393304,BSk,10,6.0,62.2,0.0,1.6906982154114636,3.848163710595785,6.30981911356455,0.2644552131178793,3.2052401506607575,3.5624145169222676,0.13043015590807366,0.3855423422606714,-0.9275753941907396,849.0,72.0,1,1
5589,5589,5589,5589,191,246,86.0,8.0,6.0,1.0,2.6703288319218927,BSk,10,6.0,62.2,0.0,4.107864392413493,4.200700226430239,8.012463944729681,0.7394377295698691,9.446231014831138,4.120526903631798,0.14392621463059482,0.43761610613460566,-3.2308425094709703,765.0,74.0,1,1
5591,5591,5591,5591,191,248,86.0,8.0,6.0,1.0,2.800030518043826,BSk,10,6.0,62.2,0.0,0.7737229368635141,0.5397767634811961,0.7282301236394785,0.08467146888701249,19.455745110432044,4.384992257681278,0.13422880975527882,0.4704543647648438,-0.20936206333749063,756.0,72.0,1,1
5592,5592,5592,5592,191,249,86.0,8.0,6.0,1.0,2.441443503471476,BSk,10,6.0,62.2,0.0,6.479092851049132,4.566732788783702,8.744552333434232,2.7614321447549486,21.817305276205527,5.033033706401624,0.17683700976427988,0.4821998796275718,-7.115150313337789,782.0,76.0,1,1
5593,5593,5593,5593,191,250,86.0,8.0,6.0,1.0,2.548256656748322,BSk,10,6.0,62.2,0.0,7.149207817196862,3.1869957129599737,3.720180820939571,0.019147350342128992,3.2242439644272918,4.8574842488862595,0.0417008624854662,0.580859499901424,-0.34783966324668514,784.0,74.0,1,1
5594,5594,5594,5594,191,251,86.0,8.0,6.0,1.0,2.876325627527308,BSk,7,3.0,54.0,0.0,8.886556799035425,1.8295916998799135,1.9861041045415555,0.032230052017390695,4.034805150464306,1.7005002665829902,0.14414898278116725,0.46508285564495533,-0.08108540477781778,822.0,74.0,1,0
5595,5595,5595,5595,191,252,86.0,8.0,6.0,1.0,3.0670634012359983,BSk,7,3.0,54.0,0.03,9.357844404985263,5.293838390706968,9.684730608780775,4.455997845447291,21.14463631832926,4.776302290513095,0.17471198358829745,0.30262220367927906,-8.00512221607562,809.0,74.0,1,0
5600,5600,5600,5600,191,257,86.0,8.0,6.0,1.0,2.0904859998474308,BSk,7,3.0,54.0,0.0,0.2616582371079066,0.5331967756713493,1.694018725292549,0.024417511076451504,7.530761879810725,1.8829848253784145,0.5129463840711753,0.42514720926638794,-0.14456837221934848,819.0,74.0,1,0
5623,5623,5623,5623,191,280,20.0,40.0,40.0,9.0,1.022354467078685,BSk,10,6.0,62.2,0.0,5.218431403881886,4.0931168078639235,9.115713784475668,8.607846404642292,0.917131654889368,2.267009005214078,0.058077596080899505,0.35157302728878337,-5.964147843156574,694.0,60.0,1,1
5624,5624,5624,5624,191,281,20.0,40.0,40.0,9.0,1.0528725108720778,BSk,10,6.0,62.2,0.0,7.391238997136101,0.5515478389881839,5.6600130820360155,8.217765596652054,0.490702939616271,2.3862595892947542,0.0579210561740776,0.3958784119876434,-1.2237327038300627,704.0,60.0,1,1
5626,5626,5626,5626,191,283,20.0,40.0,40.0,9.0,1.2817578393225515,Dfb,10,6.0,62.2,0.0,1.4760742027561278,3.2460669628785364,8.033820523918052,7.215060421766179,8.839618061557555,1.7490126072670469,0.05067253016551568,0.4061128298610719,-0.7109599154444326,655.0,60.0,1,1
5627,5627,5627,5627,191,284,20.0,40.0,40.0,9.0,2.0294499122606453,Dfb,10,6.0,62.2,0.0,0.0493590747721773,6.330094414653293,8.68942926300791,0.04989333418859346,6.67653115415444,2.6195280841751387,0.19814222066148543,0.34559606929139886,-0.4758071225966165,614.0,55.0,1,1
5628,5628,5628,5628,191,285,20.0,40.0,40.0,9.0,1.7242694743267182,Dfb,10,6.0,62.2,0.0,3.0754860866699523,3.056081318601371,6.856211895046174,1.9516733868824834,22.01298912948745,2.853553678124396,0.2567820116730505,0.3645928774314573,-2.259872307356929,656.0,57.0,1,1
5629,5629,5629,5629,191,286,20.0,40.0,40.0,9.0,1.2664988174258272,Dfb,10,6.0,62.2,0.0,6.099473746458194,2.5375749068391595,4.913176641771248,0.04018956575108691,15.275167276152226,8.721265531999709,0.3712910174467048,0.15875454977240167,-1.373427038382569,717.0,62.0,1,1
5630,5630,5630,5630,191,287,20.0,40.0,40.0,9.0,1.0681315327688026,Dfb,10,6.0,62.2,0.0,9.717196784031138,0.6463392279818759,4.270957638275347,8.982506832661851,0.2786915985760582,2.405974401429095,0.08704527803033643,0.4646117004339322,-0.9233632391648254,745.0,63.0,1,1
5631,5631,5631,5631,191,288,20.0,40.0,40.0,9.0,1.0681315327688026,BSk,10,6.0,62.2,0.0,5.89408040143458,5.683915728474935,9.046241280796618,1.2272995676346774,22.413509553135164,7.354474947820556,0.3673188894390574,0.04031064257674177,-2.0137009382785536,731.0,65.0,1,1
5632,5632,5632,5632,191,289,20.0,40.0,40.0,9.0,1.1749446860456487,BSk,10,6.0,62.2,0.0,5.368452507978905,6.4355658772742315,9.597425376092417,0.28669538279911083,16.646726786128976,1.9441682130336668,0.07284142555163899,0.4729122569724724,-3.392567809248402,705.0,65.0,1,1
5633,5633,5633,5633,191,290,20.0,40.0,40.0,9.0,1.2512397955291592,BSk,10,6.0,62.2,0.0,5.110591478141178,6.52539613812111,10.12317610524202,1.1859346560051662,22.198850030901948,7.12853369081588,0.36328209437347075,0.3755273088098352,-6.330489563573916,695.0,66.0,1,1
5634,5634,5634,5634,191,291,20.0,40.0,40.0,9.0,1.2664988174258272,BSk,10,6.0,62.2,0.0,9.609575026313873,0.5339518254332232,5.196766959912895,9.081337522385924,0.379428637368562,2.3457275869924903,0.09363033067599875,0.4727370220588375,-1.3907173838049287,672.0,62.0,1,1
5636,5636,5636,5636,191,294,20.0,40.0,40.0,9.0,1.388570992599398,Dfb,10,6.0,62.2,0.0,3.596919578050732,3.0791451570491057,7.636464935689175,9.20362298387402,20.77784165940595,4.252745437095407,0.35586159563737896,0.3827156534389632,-5.074446734351418,700.0,61.0,1,1
5637,5637,5637,5637,191,295,20.0,40.0,40.0,9.0,1.2664988174258272,Dfb,10,6.0,62.2,0.0,4.520487789038134,3.5322625358151507,8.393386489640614,8.463429357370373,4.6107226651266835,4.496917898358406,0.3694284832491196,0.35612419445210775,-5.719791298732125,723.0,64.0,1,1
5638,5638,5638,5638,191,296,20.0,40.0,40.0,9.0,1.1596856641489808,BSk,10,6.0,62.2,0.07,5.598495553379285,3.565516636947355,8.32025495733431,5.004146911921911,2.90539617747783,5.185610674770875,0.3793152906844888,0.3042723045447484,-0.462443680844425,672.0,63.0,1,0
5640,5640,5640,5640,191,298,75.0,15.0,10.0,2.0,1.9378957808804669,BSk,10,6.0,62.2,0.07,1.816867948296537,4.482730922282183,8.75304600586837,0.5791050214313014,1.0864234791690195,7.848953378286167,0.24060333763253344,0.3202154500860871,-1.0451952613294595,765.0,67.0,1,0
5647,5647,5647,5647,191,305,40.0,39.0,21.0,4.0,0.9155413138018388,BSk,10,6.0,62.2,47.03,0.510649926169631,2.181343097310524,6.815682737703326,2.313988359801615,1.4811810655329314,8.861810129012785,0.7531870882336845,0.31152522537888006,-0.4993398413025196,881.0,85.0,1,1
5648,5648,5648,5648,191,306,50.0,40.0,10.0,4.0,1.0986495765621669,BSk,10,6.0,62.2,47.03,0.7732969419405478,0.35219149825676926,11.150479996892129,0.1987143738917731,0.192118789033414,5.150314574862351,0.8148779624056202,0.31257536363494753,-0.22143249994775638,889.0,84.0,1,1
5690,5690,5690,5690,191,348,86.0,8.0,6.0,1.0,0.9002822919051141,Dfa,12,1.0,54.0,46.53,4.3225331841073125,1.0827776401399987,12.369286670591965,2.1909656268277664,10.997360952715699,9.285605486828803,0.4959790794982763,0.4183106889413195,-0.038714096939582054,861.0,76.0,1,1
5721,5721,5721,5721,191,385,86.0,8.0,6.0,1.0,0.2887006942855483,Dfa,12,1.0,54.0,23.78,5.537971025697505,5.589466159389506,7.415296916733702,2.362436784168879,7.231650632565106,2.3000660250191762,0.03411628833165747,0.4412241696588103,-0.5820317715278684,853.0,73.0,1,0
5756,5756,5756,5756,192,236,86.0,8.0,6.0,1.0,4.325932707713463,Csb,10,6.0,62.2,0.12,0.4411546114316445,2.1353006158883043,6.093565285490259,4.893588448938518,12.414478319808,5.029911358690825,0.12602284628941,0.2497476140090663,-0.0785644625966826,829.0,77.0,1,0
5760,5760,5760,5760,192,241,86.0,8.0,6.0,1.0,2.3956664377813577,Dsb,10,6.0,62.2,0.0,0.9511142796612062,1.361846551374224,1.5795518754436024,0.023608721132498487,4.928381097410216,1.6110952951501192,0.5007502102945003,0.45566229151246485,-0.10817974069624192,738.0,72.0,1,1
5761,5761,5761,5761,192,242,86.0,8.0,6.0,1.0,2.456702525368144,Dsb,10,6.0,62.2,0.0,2.3499776616576358,1.8796343138942317,1.9246271946478668,0.041692113537290555,3.586638269475988,4.8870805245272635,0.11375380015664836,0.5305338264554667,-0.4604969886266572,745.0,71.0,1,1
5763,5763,5763,5763,192,244,76.0,16.0,8.0,2.0,2.6626993209735588,BSk,7,3.0,54.0,0.0,6.8059493804125655,5.931989409898771,9.91029698497606,0.6935995881634848,8.450180827558693,3.5504491597809635,0.15131385173583337,0.5219401711272109,-6.9538063822586835,866.0,80.0,1,0
5769,5769,5769,5769,192,250,86.0,8.0,6.0,1.0,3.8223849851224823,BSk,10,6.0,62.2,0.0,9.577483981859299,1.3012139660356068,1.3264123540672905,0.1558368630159224,8.486852942574759,6.901355042806056,0.17726557631580678,0.5682258147588551,-0.6545651381584459,742.0,68.0,1,1
5770,5770,5770,5770,192,251,86.0,8.0,6.0,1.0,3.3417257953765334,BSk,10,6.0,62.2,0.0,7.920687764766186,2.148408969516188,2.2452151216289393,0.028831108579904223,3.534814703833139,1.7022779507760886,0.5125510257650915,0.41950502507395415,-0.07016329481460426,793.0,74.0,1,1
5771,5771,5771,5771,192,252,86.0,8.0,6.0,1.0,2.6398107881285,BSk,7,3.0,54.0,0.0,2.672004564237351,0.8158721988211335,0.8790152053088994,0.035204946363279165,4.044192074638906,1.672854189364993,0.5237062021971497,0.34679372344264103,-0.14038482255784546,798.0,75.0,1,0
5772,5772,5772,5772,192,253,86.0,8.0,6.0,1.0,2.410925459678083,BSk,7,3.0,54.0,0.0,0.275727495357625,0.7410872600506232,1.0232671712797066,0.01187499748205881,2.1203345920008716,1.897265868543874,0.34035339666259645,0.2982959667756775,-0.21234008265425186,778.0,76.0,1,0
5776,5776,5776,5776,192,257,35.0,54.0,11.0,3.0,2.1362630655375483,Dfb,10,6.0,62.2,0.0,2.6785650287997997,7.4560939787898,11.332710869834747,6.499538949458946,0.801135200298859,5.775877854321886,0.25535943890328355,0.3543310115680196,-0.6106560934834175,718.0,66.0,1,1
5777,5777,5777,5777,192,258,35.0,54.0,11.0,3.0,1.9378957808804669,Dfb,10,6.0,62.2,0.0,5.559957791223947,4.641833151064591,8.491967127972567,7.643200187919362,1.4396735001417786,7.461624774376376,0.3061143736867596,0.17175525764593924,-5.414935328222674,615.0,54.0,1,1
5778,5778,5778,5778,192,259,37.0,46.0,17.0,4.0,2.4795910582132024,Dfb,10,6.0,62.2,0.0,7.250271112315697,4.798147320834923,8.635915914174625,8.422383955947904,21.513707763712098,6.4643616165955,0.3082869714118554,0.4195500117057711,-12.553327161041988,636.0,56.0,1,1
5779,5779,5779,5779,192,260,35.0,54.0,11.0,3.0,3.0365453574426056,BSk,10,6.0,62.2,0.0,8.80968705346369,6.071201711076514,10.276494634574243,5.994264621717058,18.60616943390168,5.245974024197901,0.27656868938100093,0.43376695632781126,-14.428801350062296,691.0,69.0,1,1
5781,5781,5781,5781,192,262,35.0,54.0,11.0,3.0,2.754253452353737,BSk,10,6.0,62.2,0.0,5.7336724266198065,6.131167046204805,10.12912420394817,6.757655766236626,3.6151458172978574,6.273288671483746,0.28948130225715385,0.4349916407692572,-6.678397654143215,749.0,70.0,1,1
5783,5783,5783,5783,192,264,37.0,46.0,17.0,4.0,2.571145189593381,BSk,10,6.0,62.2,0.0,4.256625800675814,5.066737730042364,9.02093406344879,8.030526735797096,5.033254136174865,7.224432917831754,0.3131665752090143,0.37954909318606445,-2.727473409544076,692.0,67.0,1,1
