,index,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
1434,54002,54002,259,1139,36.0,43.0,21.0,4.0,2.685587853818617,Cwb,12,1.0,54.0
1435,54007,54007,259,1161,31.0,22.0,47.0,10.0,2.053186168544418,Cfa,12,1.0,54.0
1436,54047,54047,260,316,24.0,16.0,60.0,10.0,2.0904859998474308,BSh,7,3.0,54.0
1437,54071,54071,260,1003,40.0,39.0,21.0,4.0,3.585870145723675,BWh,7,3.0,54.0
1438,54075,54075,260,1007,40.0,39.0,21.0,4.0,4.249637598229982,BSh,7,3.0,54.0
1439,54085,54085,260,1017,35.0,43.0,22.0,4.0,3.2349126420996868,BSh,12,1.0,54.0
1440,54105,54105,260,1037,35.0,40.0,25.0,4.0,3.9368276493476912,Csa,12,1.0,54.0
1441,54132,54132,260,1064,19.0,37.0,44.0,10.0,1.7853055619135034,Cwa,12,1.0,54.0
1442,54137,54137,260,1069,35.0,43.0,22.0,4.0,1.579308766308117,Cwa,12,1.0,54.0
1443,54163,54163,260,1129,36.0,43.0,21.0,4.0,1.2054627298390417,Cwb,5,5.0,55.0
1444,54173,54173,260,1157,31.0,22.0,47.0,10.0,1.2207217517357662,Cfa,14,1.0,62.2
1445,54185,54185,260,1175,41.0,37.0,22.0,4.0,2.456702525368144,Cfa,5,5.0,55.0
1446,54187,54187,260,1191,20.0,40.0,40.0,9.0,1.9836728465705848,Cfa,8,9.0,54.0
1447,54217,54217,261,323,28.0,28.0,44.0,10.0,2.998397802700879,BSh,10,6.0,62.2
1448,54227,54227,261,998,40.0,39.0,21.0,4.0,10.0,BWh,7,3.0,54.0
1449,54264,54264,261,1037,35.0,40.0,25.0,4.0,4.0131227588312015,Csa,12,1.0,54.0
1450,54279,54279,261,1052,38.0,39.0,23.0,4.0,1.6937514305333252,Cwa,12,1.0,54.0
1451,54287,54287,261,1060,38.0,39.0,23.0,4.0,1.5716792553597545,Cwa,12,1.0,54.0
1452,54290,54290,261,1063,35.0,43.0,22.0,4.0,3.868162050812572,Cwa,12,1.0,54.0
1453,54338,54338,261,1172,49.0,28.0,23.0,4.0,3.753719386587335,Cfa,5,5.0,55.0
1454,54358,54358,262,305,22.0,21.0,57.0,10.0,2.7847714961471297,BSk,7,3.0,54.0
1455,54373,54373,262,320,21.0,25.0,54.0,10.0,1.1902037079423735,BSh,5,5.0,55.0
1456,54399,54399,262,1025,25.0,54.0,21.0,3.0,2.9297322041657594,Csa,12,1.0,54.0
1457,54440,54440,262,1066,19.0,37.0,44.0,10.0,2.998397802700879,Cwa,12,1.0,54.0
1458,54461,54461,262,1089,32.0,43.0,25.0,4.0,1.7855937878826873,Cwa,2,5.0,35.5
1459,54484,54484,262,1171,87.0,9.0,4.0,1.0,3.295948729686472,Cfa,8,9.0,54.0
1460,54552,54552,263,1029,35.0,43.0,22.0,4.0,2.8992141603723667,Csa,12,1.0,54.0
1461,54553,54553,263,1030,25.0,54.0,21.0,3.0,2.3193713282979047,Csa,12,1.0,54.0
1462,54568,54568,263,1045,25.0,54.0,21.0,3.0,4.570077058060606,Cwa,12,1.0,54.0
1463,54600,54600,263,1079,40.0,39.0,21.0,4.0,0.18353212447976275,Aw,12,1.0,54.0
1464,54610,54610,263,1098,26.0,63.0,11.0,3.0,7.2632944228274985,Cwa,2,5.0,35.5
1465,54614,54614,263,1130,36.0,43.0,21.0,4.0,1.7547875181201107,Cwb,5,5.0,55.0
1466,54673,54673,264,327,24.0,13.0,63.0,10.0,3.982604715037781,Cwa,12,1.0,54.0
1467,54678,54678,264,1009,35.0,43.0,22.0,4.0,2.1362630655375483,BSh,12,1.0,54.0
1468,54710,54710,264,1041,25.0,54.0,21.0,3.0,1.602197299153147,Csa,12,1.0,54.0
1469,54712,54712,264,1043,25.0,54.0,21.0,3.0,3.1738765545129013,Csa,12,1.0,54.0
1470,54774,54774,264,1166,35.0,33.0,32.0,7.0,1.2207217517357662,Cfa,2,5.0,35.5
1471,54786,54786,264,1180,86.0,8.0,6.0,1.0,1.8616006713970137,Cwa,2,5.0,35.5
1472,54826,54826,265,1012,39.0,39.0,22.0,4.0,5.004959182116465,BSh,12,1.0,54.0
1473,54828,54828,265,1014,39.0,39.0,22.0,4.0,6.5003433279927085,BSh,12,1.0,54.0
1474,54839,54839,265,1025,25.0,54.0,21.0,3.0,1.304646372167582,Csa,12,1.0,54.0
1475,54864,54864,265,1050,14.0,45.0,41.0,9.0,5.447470817120632,Cwa,5,5.0,55.0
1476,54910,54910,265,1152,89.0,6.0,5.0,0.0,0.6561379415579722,Cfa,12,1.0,54.0
1477,54948,54948,266,307,45.0,31.0,24.0,4.0,3.8757915617609333,BSk,7,3.0,54.0
1478,54969,54969,266,1006,35.0,43.0,22.0,4.0,0.2327000839246746,BSh,7,3.0,54.0
1479,57001,57001,285,323,47.0,18.0,35.0,8.0,5.065995269703251,Aw,8,9.0,54.0
1480,57041,57041,285,1037,35.0,40.0,25.0,4.0,6.698710612649733,Aw,12,1.0,54.0
1481,57068,57068,285,1106,32.0,43.0,25.0,4.0,0.8850232700084462,Aw,12,1.0,54.0
1482,57081,57081,286,318,94.0,2.0,4.0,0.0,5.68398565651944,Aw,8,9.0,54.0
1483,57085,57085,286,325,54.0,25.0,21.0,5.0,4.676890211337478,Aw,8,9.0,54.0
1484,57107,57107,286,1020,25.0,54.0,21.0,3.0,3.6469062333104887,Aw,7,3.0,54.0
1485,57109,57109,286,1022,25.0,54.0,21.0,3.0,2.914473182269034,BSh,7,3.0,54.0
1486,57116,57116,286,1029,39.0,39.0,22.0,4.0,2.7847714961471297,Aw,12,1.0,54.0
1487,57141,57141,286,1099,35.0,43.0,22.0,4.0,6.073090714885211,Am,2,8.0,35.5
1488,57145,57145,286,1103,32.0,43.0,25.0,4.0,3.837644007019179,Aw,2,8.0,35.5
1489,57151,57151,286,1117,37.0,46.0,17.0,4.0,6.767376211184883,Aw,2,8.0,35.5
1490,57210,57210,287,1042,35.0,40.0,25.0,4.0,2.6626993209735588,Aw,12,1.0,54.0
1491,57214,57214,287,1046,32.0,43.0,25.0,4.0,3.3798733501182876,Aw,8,9.0,54.0
1492,57219,57219,287,1051,38.0,39.0,23.0,4.0,3.0136568245975752,Aw,12,1.0,54.0
1493,57235,57235,287,1121,37.0,46.0,17.0,4.0,5.310139620050394,Aw,2,8.0,35.5
1494,57239,57239,287,1129,37.0,46.0,17.0,4.0,6.7215991454947925,Aw,2,8.0,35.5
1495,57251,57251,288,333,72.0,4.0,24.0,5.0,1.2207217517357662,Cwb,2,5.0,35.5
1496,57265,57265,288,355,34.0,35.0,31.0,7.0,0.6408789196613043,As,12,1.0,54.0
1497,57344,57344,289,342,17.0,22.0,61.0,10.0,1.027576443461135,Am,14,1.0,62.2
1498,57352,57352,289,350,50.0,20.0,30.0,5.0,3.1496316641659265,Am,12,1.0,54.0
1499,57357,57357,289,355,34.0,35.0,31.0,7.0,0.6256198977645795,As,12,1.0,54.0
1500,57362,57362,289,890,37.0,46.0,17.0,4.0,0.4272526131075551,BWh,7,3.0,54.0
1501,57378,57378,289,1025,25.0,54.0,21.0,3.0,2.97550926985582,BSh,7,3.0,54.0
1502,57416,57416,289,1118,37.0,46.0,17.0,4.0,9.781033035782428,Aw,2,8.0,35.5
1503,57462,57462,290,1021,25.0,54.0,21.0,3.0,2.9297322041657594,Aw,7,3.0,54.0
1504,57479,57479,290,1038,38.0,39.0,23.0,4.0,7.049668116273779,Aw,12,1.0,54.0
1505,57498,57498,290,1109,37.0,46.0,17.0,4.0,2.5406271457999883,Am,2,8.0,35.5
1506,57504,57504,290,1126,37.0,46.0,17.0,4.0,5.882352941176492,Aw,2,8.0,35.5
1507,57537,57537,291,1023,25.0,54.0,21.0,3.0,2.548256656748322,BSh,7,3.0,54.0
1508,57554,57554,291,1040,38.0,39.0,23.0,4.0,10.0,Aw,12,1.0,54.0
1509,57560,57560,291,1046,38.0,39.0,23.0,4.0,1.579308766308117,Aw,12,1.0,54.0
1510,57590,57590,291,1139,74.0,16.0,10.0,2.0,1.821350762527277,Aw,12,1.0,54.0
1511,57595,57595,291,1206,86.0,8.0,6.0,1.0,1.7545671100260711,Am,12,1.0,54.0
1512,57654,57654,292,1112,32.0,43.0,25.0,4.0,1.2054627298390417,Am,2,8.0,35.5
1513,57671,57671,292,1139,74.0,16.0,10.0,2.0,1.007095445182017,Aw,2,8.0,35.5
1514,57681,57681,293,328,72.0,4.0,24.0,5.0,6.45456626230262,Aw,2,8.0,35.5
1515,57687,57687,293,348,41.0,6.0,53.0,10.0,4.600595101853997,Cwb,8,9.0,54.0
1516,57706,57706,293,1024,41.0,36.0,23.0,4.0,3.7079423208972457,BSh,7,3.0,54.0
1517,57715,57715,293,1033,38.0,39.0,23.0,4.0,8.529793240253355,Aw,12,1.0,54.0
1518,57745,57745,293,1131,74.0,16.0,10.0,2.0,1.6479743648432643,Aw,12,1.0,54.0
1519,57752,57752,293,1142,50.0,40.0,10.0,4.0,1.7776760509651697,Aw,2,8.0,35.5
1520,57754,57754,293,1204,86.0,8.0,6.0,1.0,1.2054627298390417,Am,2,8.0,35.5
1521,57803,57803,294,1037,41.0,36.0,23.0,4.0,7.095445181963838,BSh,12,1.0,54.0
1522,57843,57843,295,332,72.0,4.0,24.0,5.0,5.68398565651944,Cwb,2,5.0,35.5
1523,57844,57844,295,333,72.0,4.0,24.0,5.0,3.3722438391699256,Cwb,4,5.0,55.0
1524,57862,57862,295,893,37.0,46.0,17.0,4.0,0.4577706569009479,BWh,7,3.0,54.0
1525,57874,57874,295,1016,39.0,39.0,22.0,4.0,7.186999313344046,Aw,8,9.0,54.0
1526,57917,57917,295,1135,74.0,16.0,10.0,2.0,0.6103608758679115,Aw,12,1.0,54.0
1527,57918,57918,295,1136,40.0,39.0,21.0,4.0,0.8773937590600838,Aw,12,1.0,54.0
1528,57953,57953,296,914,37.0,46.0,17.0,4.0,0.8239871824216607,BWh,7,3.0,54.0
1529,57973,57973,296,1028,35.0,40.0,25.0,4.0,4.7684443427176575,BSh,12,1.0,54.0
1530,57979,57979,296,1034,25.0,54.0,21.0,3.0,3.303578240634806,BSh,12,1.0,54.0
1531,57990,57990,296,1122,40.0,39.0,21.0,4.0,0.90207946559519,Aw,12,1.0,54.0
1532,58013,58013,297,656,42.0,26.0,32.0,7.0,10.0,BWh,10,6.0,62.2
1533,58072,58072,297,1032,41.0,36.0,23.0,4.0,4.028381780727898,BSh,7,3.0,54.0
1534,58077,58077,297,1037,38.0,39.0,23.0,4.0,10.0,Aw,12,1.0,54.0
1535,58081,58081,297,1119,40.0,39.0,21.0,4.0,0.6179903868162455,Aw,12,1.0,54.0
1536,58097,58097,297,1202,86.0,8.0,6.0,1.0,0.3051804379339842,Am,12,1.0,54.0
1537,58123,58123,298,676,86.0,8.0,6.0,1.0,2.204928664072668,BSh,10,6.0,62.2
1538,58126,58126,298,679,38.0,42.0,20.0,4.0,8.712901503013683,BSh,10,6.0,62.2
1539,58128,58128,298,681,38.0,42.0,20.0,4.0,10.0,BSh,10,6.0,62.2
1540,58184,58184,298,1117,37.0,46.0,17.0,4.0,6.1417563134203315,Aw,2,8.0,35.5
1541,58195,58195,298,1131,74.0,16.0,10.0,2.0,0.8392462043183286,Aw,12,1.0,54.0
1542,58211,58211,299,354,51.0,22.0,27.0,5.0,3.3112077515831397,Cwb,5,5.0,55.0
1543,58227,58227,299,664,50.0,30.0,20.0,4.0,10.0,BWh,10,6.0,62.2
1544,58261,58261,299,872,50.0,30.0,20.0,4.0,4.028381780727898,BWh,10,6.0,62.2
1545,58273,58273,299,899,37.0,46.0,17.0,4.0,0.793469138628268,BWk,7,3.0,54.0
1546,58293,58293,299,1030,47.0,29.0,24.0,4.0,10.0,BSh,12,1.0,54.0
1547,58301,58301,299,1038,38.0,39.0,23.0,4.0,9.231708247501386,Aw,12,1.0,54.0
1548,58302,58302,299,1113,37.0,46.0,17.0,4.0,6.5537499046311325,Am,2,8.0,35.5
1549,58303,58303,299,1114,37.0,46.0,17.0,4.0,3.8223849851224823,Am,2,8.0,35.5
1550,58308,58308,299,1123,86.0,8.0,6.0,1.0,1.022354467078685,Aw,12,1.0,54.0
1551,58316,58316,299,1135,40.0,39.0,21.0,4.0,0.5951018539711868,Aw,12,1.0,54.0
1552,58324,58324,299,1203,74.0,16.0,10.0,2.0,0.7120707340437702,Am,12,1.0,54.0
1553,58331,58331,300,360,50.0,30.0,20.0,4.0,3.93682764934772,Aw,8,9.0,54.0
1554,58351,58351,300,668,63.0,16.0,21.0,5.0,10.0,BSh,10,6.0,62.2
1555,58353,58353,300,670,19.0,37.0,44.0,10.0,10.0,BSh,10,6.0,62.2
1556,58367,58367,300,685,38.0,42.0,20.0,4.0,10.0,BSh,10,6.0,62.2
1557,58377,58377,300,700,23.0,54.0,23.0,3.0,10.0,BWh,10,6.0,62.2
1558,58382,58382,300,705,13.0,42.0,45.0,9.0,10.0,BSh,10,6.0,62.2
1559,58412,58412,300,899,37.0,46.0,17.0,4.0,0.4425116350042231,BWk,7,3.0,54.0
1560,58462,58462,300,1131,74.0,16.0,10.0,2.0,1.1596856641489808,Aw,12,1.0,54.0
1561,58466,58466,300,1138,40.0,39.0,21.0,4.0,1.1139085984588633,Aw,12,1.0,54.0
1562,58491,58491,301,664,43.0,29.0,28.0,7.0,4.9744411383230736,BSh,12,1.0,54.0
1563,58495,58495,301,668,51.0,22.0,27.0,5.0,10.0,BSh,10,6.0,62.2
1564,58530,58530,301,707,18.0,61.0,21.0,3.0,6.210421911955451,BSh,10,6.0,62.2
1565,58532,58532,301,742,40.0,39.0,21.0,4.0,1.1291676203555878,BSh,10,6.0,62.2
1566,58536,58536,301,806,32.0,49.0,19.0,4.0,1.0376134889754098,BWh,10,6.0,62.2
1567,58548,58548,301,871,43.0,29.0,28.0,7.0,3.8300144960708167,BWh,12,1.0,54.0
1568,58554,58554,301,877,41.0,39.0,20.0,4.0,1.5182726787213312,BSh,7,3.0,54.0
1569,58555,58555,301,878,43.0,29.0,28.0,7.0,0.8545052262150534,BSh,7,3.0,54.0
1570,58557,58557,301,895,37.0,46.0,17.0,4.0,0.4425116350042231,BWh,7,3.0,54.0
1571,58566,58566,301,909,37.0,46.0,17.0,4.0,0.35373803650301616,BWh,7,3.0,54.0
1572,58581,58581,301,1028,25.0,54.0,21.0,3.0,2.6016632333867733,BSh,7,3.0,54.0
1573,58614,58614,302,356,45.0,31.0,24.0,4.0,1.7090104524300216,Aw,2,8.0,35.5
1574,58627,58627,302,661,42.0,26.0,32.0,7.0,10.0,BSh,12,1.0,54.0
1575,58646,58646,302,680,74.0,16.0,10.0,2.0,4.8981460288395615,BSh,10,6.0,62.2
1576,58653,58653,302,687,19.0,37.0,44.0,10.0,6.0959792477302415,BSh,10,6.0,62.2
1577,58681,58681,302,806,32.0,49.0,19.0,4.0,1.2207217517357662,BWh,10,6.0,62.2
1578,58686,58686,302,852,63.0,16.0,21.0,5.0,1.0986495765621953,BWh,7,3.0,54.0
1579,58695,58695,302,867,43.0,29.0,28.0,7.0,5.5619134813458695,BSh,10,6.0,62.2
1580,58744,58744,302,1120,35.0,54.0,11.0,3.0,0.8773937590600838,Aw,12,1.0,54.0
1581,58750,58750,302,1126,37.0,46.0,17.0,4.0,6.256198977645568,Aw,2,8.0,35.5
1582,58758,58758,302,1137,37.0,46.0,17.0,4.0,5.127031357290036,Aw,2,8.0,35.5
1583,58775,58775,303,656,43.0,29.0,28.0,7.0,7.6371404592965755,BSh,12,1.0,54.0
1584,58779,58779,303,660,54.0,25.0,21.0,5.0,7.614251926451516,BSh,12,1.0,54.0
1585,58790,58790,303,671,42.0,26.0,32.0,7.0,5.53902494850081,BSh,10,6.0,62.2
1586,58798,58798,303,679,23.0,54.0,23.0,3.0,4.051270313572928,BSh,10,6.0,62.2
1587,58799,58799,303,680,74.0,16.0,10.0,2.0,4.409857328145278,BSh,10,6.0,62.2
1588,58822,58822,303,703,35.0,54.0,11.0,3.0,10.0,BSh,10,6.0,62.2
1589,58833,58833,303,804,32.0,49.0,19.0,4.0,1.464866102082908,BWh,10,6.0,62.2
1590,58851,58851,303,859,43.0,29.0,28.0,7.0,10.0,BSh,10,6.0,62.2
1591,58858,58858,303,866,42.0,26.0,32.0,7.0,4.2648966201266765,BSh,10,6.0,62.2
1592,58860,58860,303,868,44.0,33.0,23.0,4.0,3.8757915617609333,BSh,10,6.0,62.2
1593,58892,58892,303,1024,35.0,42.0,23.0,4.0,5.1804379339284585,BSh,12,1.0,54.0
1594,58915,58915,303,1125,40.0,39.0,21.0,4.0,2.744741995371476,Aw,12,1.0,54.0
1595,58945,58945,304,666,43.0,29.0,28.0,7.0,10.0,Aw,10,6.0,62.2
1596,58947,58947,304,668,63.0,16.0,21.0,5.0,4.928664072632955,Aw,10,6.0,62.2
1597,58981,58981,304,702,13.0,42.0,45.0,9.0,9.987029831387844,BSh,10,6.0,62.2
1598,58986,58986,304,740,25.0,54.0,21.0,3.0,5.554283970397505,BSh,10,6.0,62.2
1599,59000,59000,304,777,86.0,8.0,6.0,1.0,4.96681162737471,BWh,10,6.0,62.2
1600,62011,62011,317,839,69.0,19.0,12.0,2.0,2.2888532845045115,BSh,10,6.0,62.2
1601,62017,62017,317,845,34.0,35.0,31.0,7.0,3.097581445029391,BSh,10,6.0,62.2
1602,62021,62021,317,849,89.0,6.0,5.0,0.0,4.3030441748684325,BSh,10,6.0,62.2
1603,62023,62023,317,851,58.0,25.0,17.0,2.0,4.112306401159714,BSh,9,9.0,54.0
1604,62037,62037,317,866,50.0,30.0,20.0,4.0,4.562447547112242,Cwb,8,9.0,54.0
1605,62047,62047,317,876,44.0,33.0,23.0,4.0,4.394598306248612,Cwb,9,9.0,54.0
1606,62075,62075,317,1031,38.0,39.0,23.0,4.0,5.61532005798432,Aw,12,1.0,54.0
1607,62080,62080,317,1036,38.0,39.0,23.0,4.0,5.455100328068994,Aw,12,1.0,54.0
1608,62098,62098,318,664,45.0,29.0,26.0,4.0,4.570077058060606,Am,8,9.0,54.0
1609,62113,62113,318,687,18.0,61.0,21.0,3.0,9.636072327763827,Aw,8,9.0,54.0
1610,62115,62115,318,689,19.0,37.0,44.0,10.0,3.95971618219275,Aw,8,9.0,54.0
1611,62226,62226,318,809,38.0,42.0,20.0,4.0,4.722667277027568,BSh,10,6.0,62.2
1612,62307,62307,318,894,69.0,19.0,12.0,2.0,0.5798428320745188,BWh,7,3.0,54.0
1613,62332,62332,319,430,43.0,29.0,28.0,7.0,2.6016632333867733,Aw,10,6.0,62.2
1614,62334,62334,319,438,41.0,29.0,30.0,7.0,1.0376134889754098,Aw,10,6.0,62.2
1615,62344,62344,319,465,58.0,25.0,17.0,2.0,1.2207217517357662,Aw,2,8.0,35.5
1616,62348,62348,319,666,34.0,41.0,25.0,4.0,4.585336079957301,Am,8,9.0,54.0
1617,62417,62417,319,750,40.0,39.0,21.0,4.0,3.64690623331046,Aw,9,9.0,54.0
1618,62437,62437,319,770,23.0,54.0,23.0,3.0,4.119935912108076,Aw,10,6.0,62.2
1619,62450,62450,319,783,26.0,63.0,11.0,3.0,3.2806897077897474,Aw,9,9.0,54.0
1620,62468,62468,319,802,76.0,16.0,8.0,2.0,3.0594338902876643,Aw,9,9.0,54.0
1621,62492,62492,319,826,57.0,19.0,24.0,5.0,2.0904859998474308,BSh,10,6.0,62.2
1622,62526,62526,319,860,50.0,30.0,20.0,4.0,7.4158846417944915,Aw,8,9.0,54.0
1623,62527,62527,319,861,43.0,29.0,28.0,7.0,5.767910276951285,Aw,8,9.0,54.0
1624,62530,62530,319,866,45.0,31.0,24.0,4.0,5.882352941176492,Aw,8,9.0,54.0
1625,62549,62549,319,889,50.0,30.0,20.0,4.0,0.9918364232852924,BSh,7,3.0,54.0
1626,62570,62570,319,1031,38.0,39.0,23.0,4.0,1.136797131303922,Aw,12,1.0,54.0
1627,62645,62645,320,731,31.0,54.0,15.0,3.0,5.554283970397505,Aw,9,9.0,54.0
1628,62654,62654,320,740,32.0,49.0,19.0,4.0,4.516670481422182,Aw,8,9.0,54.0
1629,62702,62702,320,788,26.0,63.0,11.0,3.0,0.6408789196613043,Aw,9,9.0,54.0
1630,62772,62772,320,858,45.0,31.0,24.0,4.0,4.53192950331885,Aw,8,9.0,54.0
1631,62786,62786,320,875,50.0,30.0,20.0,4.0,3.662165255207185,Cwb,12,1.0,54.0
1632,62868,62868,321,694,74.0,16.0,10.0,2.0,5.493247882810749,Aw,8,9.0,54.0
1633,62884,62884,321,712,23.0,29.0,48.0,10.0,3.204394598306294,Aw,9,9.0,54.0
1634,62911,62911,321,740,32.0,49.0,19.0,4.0,4.394598306248612,Aw,8,9.0,54.0
1635,62912,62912,321,741,32.0,49.0,19.0,4.0,4.341191729610159,Aw,9,9.0,54.0
1636,62918,62918,321,747,23.0,54.0,23.0,3.0,3.2654306858930795,Aw,9,9.0,54.0
1637,62947,62947,321,777,76.0,16.0,8.0,2.0,4.577706569008967,Aw,10,6.0,62.2
1638,62952,62952,321,782,35.0,40.0,25.0,4.0,2.792401007095464,Aw,9,9.0,54.0
1639,62967,62967,321,799,76.0,16.0,8.0,2.0,2.9297322041657594,Aw,9,9.0,54.0
1640,62970,62970,321,802,38.0,42.0,20.0,4.0,1.258869306477493,Aw,9,9.0,54.0
1641,62983,62983,321,815,43.0,29.0,28.0,7.0,3.7232013427939705,BSh,9,9.0,54.0
1642,62985,62985,321,817,43.0,29.0,28.0,7.0,4.158083466849804,BSh,9,9.0,54.0
1643,62986,62986,321,818,43.0,29.0,28.0,7.0,4.043640802624594,BSh,9,9.0,54.0
1644,62999,62999,321,831,43.0,29.0,28.0,7.0,4.310673685816767,BSh,9,9.0,54.0
1645,65032,65032,332,676,23.0,54.0,23.0,3.0,0.9689478904402621,Am,2,8.0,35.5
1646,65038,65038,332,717,86.0,8.0,6.0,1.0,2.4719615472648684,Aw,8,9.0,54.0
1647,65077,65077,332,838,20.0,27.0,53.0,10.0,3.875791561760906,Aw,9,9.0,54.0
1648,65082,65082,332,845,63.0,15.0,22.0,5.0,2.3270008392462387,Aw,9,9.0,54.0
1649,65084,65084,332,847,57.0,19.0,24.0,5.0,0.6103608758679115,Aw,9,9.0,54.0
1650,65116,65116,332,893,43.0,32.0,25.0,4.0,1.9913023575189184,BWh,7,3.0,54.0
1651,65131,65131,332,909,51.0,24.0,25.0,5.0,6.950484473945237,BSh,7,3.0,54.0
1652,65140,65140,332,1218,86.0,8.0,6.0,1.0,0.2968049303595731,Af,12,1.0,54.0
1653,65162,65162,333,465,58.0,25.0,17.0,2.0,0.9765774013886244,Aw,2,8.0,35.5
1654,65177,65177,333,749,26.0,63.0,11.0,3.0,2.838178072785581,Aw,8,9.0,54.0
1655,65224,65224,333,881,50.0,30.0,20.0,4.0,4.3183031967651,Cfb,10,6.0,62.2
1656,65227,65227,333,884,21.0,25.0,54.0,10.0,2.426184481574751,BSh,6,3.0,54.0
1657,65243,65243,333,904,43.0,29.0,28.0,7.0,10.0,BSh,7,3.0,54.0
1658,65270,65270,334,445,62.0,18.0,20.0,5.0,0.6289768825818758,Am,10,6.0,62.2
1659,65274,65274,334,449,62.0,18.0,20.0,5.0,0.6074277527699847,Am,10,6.0,62.2
1660,65332,65332,334,857,65.0,18.0,17.0,2.0,1.4343480582894867,Aw,9,9.0,54.0
1661,65389,65389,335,451,57.0,19.0,24.0,5.0,2.8686961165789735,Am,2,8.0,35.5
1662,65415,65415,335,836,42.0,26.0,32.0,7.0,4.516670481422182,Aw,8,9.0,54.0
1663,65444,65444,335,865,43.0,29.0,28.0,7.0,2.6016632333867733,Aw,9,9.0,54.0
1664,65445,65445,335,868,43.0,29.0,28.0,7.0,3.4790569924468286,Cfb,8,9.0,54.0
1665,65490,65490,336,440,47.0,35.0,18.0,4.0,0.4999703296796939,Aw,10,6.0,62.2
1666,65497,65497,336,447,44.0,22.0,34.0,7.0,0.9249679984402364,Am,10,6.0,62.2
1667,65516,65516,336,763,26.0,63.0,11.0,3.0,4.60822461280236,Aw,8,9.0,54.0
1668,65530,65530,336,841,42.0,26.0,32.0,7.0,3.700312809948912,Aw,8,9.0,54.0
1669,65557,65557,336,869,21.0,25.0,54.0,10.0,3.128099488822784,Cfb,5,5.0,55.0
1670,65579,65579,336,900,51.0,22.0,27.0,5.0,1.7547875181201107,BWh,7,3.0,54.0
1671,65588,65588,336,909,51.0,24.0,25.0,5.0,9.094377050431092,BWh,7,3.0,54.0
1672,65655,65655,337,855,69.0,19.0,12.0,2.0,1.6021972991531754,Aw,9,9.0,54.0
1673,65698,65698,337,904,51.0,24.0,25.0,5.0,3.799496452277424,BWh,7,3.0,54.0
1674,65736,65736,338,712,13.0,42.0,45.0,9.0,5.8136873426413445,Aw,2,8.0,35.5
1675,65747,65747,338,820,37.0,46.0,17.0,4.0,2.914473182269034,Aw,8,9.0,54.0
1676,65758,65758,338,849,57.0,19.0,24.0,5.0,0.3064011596857153,Aw,9,9.0,54.0
1677,65782,65782,338,873,45.0,31.0,24.0,4.0,3.4790569924468286,Cfb,10,6.0,62.2
1678,65787,65787,338,878,43.0,29.0,28.0,7.0,2.1362630655375483,Aw,7,3.0,54.0
1679,65869,65869,339,851,69.0,19.0,12.0,2.0,0.35395844459708536,Aw,9,9.0,54.0
1680,65903,65903,339,885,50.0,30.0,20.0,4.0,3.952086671244416,BSh,7,3.0,54.0
1681,65911,65911,339,894,43.0,29.0,28.0,7.0,8.819714656290556,BWh,7,3.0,54.0
1682,65936,65936,340,437,44.0,22.0,34.0,7.0,0.4993769232726021,Am,10,6.0,62.2
1683,65937,65937,340,438,44.0,22.0,34.0,7.0,0.6683790680129005,Am,10,6.0,62.2
1684,65953,65953,340,477,13.0,31.0,56.0,10.0,2.7161058976120103,Am,7,3.0,54.0
1685,65982,65982,340,862,50.0,30.0,20.0,4.0,2.7466239414054034,Aw,7,3.0,54.0
1686,65987,65987,340,867,21.0,25.0,54.0,10.0,0.2208658647203489,BSh,7,3.0,54.0
1687,68000,68000,372,859,89.0,6.0,5.0,0.0,10.0,Aw,10,6.0,62.2
1688,68046,68046,373,553,88.0,5.0,7.0,1.0,10.0,Aw,9,9.0,54.0
1689,68057,68057,373,781,35.0,40.0,25.0,4.0,2.8839551384756423,Aw,9,9.0,54.0
1690,68059,68059,373,783,35.0,40.0,25.0,4.0,0.793469138628268,Aw,9,9.0,54.0
1691,68060,68060,373,784,76.0,14.0,10.0,2.0,2.273594262607787,Aw,2,8.0,35.5
1692,68070,68070,373,840,50.0,30.0,20.0,4.0,5.333028152895422,Aw,14,1.0,62.2
1693,68079,68079,373,849,89.0,5.0,6.0,0.0,2.2583352407111192,Aw,9,9.0,54.0
1694,68085,68085,373,855,51.0,28.0,21.0,4.0,10.0,Aw,10,6.0,62.2
1695,68103,68103,373,876,21.0,25.0,54.0,10.0,6.1417563134203315,As,7,3.0,54.0
1696,68169,68169,374,854,58.0,25.0,17.0,2.0,3.2883192187381103,Aw,9,9.0,54.0
1697,68224,68224,375,556,88.0,4.0,8.0,1.0,7.202258335240742,Aw,9,9.0,54.0
1698,68234,68234,375,781,35.0,40.0,25.0,4.0,2.105745021744156,Aw,9,9.0,54.0
1699,68260,68260,375,859,89.0,5.0,6.0,0.0,1.9378957808804667,Aw,10,6.0,62.2
1700,68340,68340,376,864,42.0,26.0,32.0,7.0,2.2583352407111192,Cwb,9,9.0,54.0
1701,68347,68347,376,871,51.0,22.0,27.0,5.0,3.219653620202962,Aw,9,9.0,54.0
1702,68352,68352,376,876,50.0,30.0,20.0,4.0,2.914473182269034,As,9,9.0,54.0
1703,68355,68355,376,1137,32.0,43.0,25.0,4.0,1.4158676873257343,Af,2,8.0,35.5
