,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
8094,8094,205,288,86.0,8.0,6.0,1.0,2.548256656748322,Dfb,7,3.0,54.0
8095,8095,205,289,86.0,8.0,6.0,1.0,2.685587853818617,Dfb,10,6.0,62.2
8096,8096,205,290,76.0,16.0,8.0,2.0,1.0833905546654703,Dfc,1,4.0,71.1
8097,8097,205,291,86.0,8.0,6.0,1.0,0.6561379415579722,Dfc,1,4.0,71.1
8098,8098,205,292,86.0,8.0,6.0,1.0,1.1215381094072256,Dfc,10,6.0,62.2
8099,8099,205,293,76.0,16.0,8.0,2.0,0.4272526131075551,Dfc,1,4.0,71.1
8100,8100,205,294,76.0,16.0,8.0,2.0,0.3509575036240449,Dfc,1,4.0,71.1
8101,8101,205,295,76.0,16.0,8.0,2.0,0.7629510948348752,Dfc,10,6.0,62.2
8102,8102,205,296,86.0,8.0,6.0,1.0,0.8545052262150534,Dfc,10,6.0,62.2
8103,8103,205,297,40.0,39.0,21.0,4.0,0.9918364232852924,Dfc,10,6.0,62.2
8104,8104,205,298,86.0,8.0,6.0,1.0,1.884489204242044,Dfb,10,6.0,62.2
8105,8105,205,299,40.0,39.0,21.0,4.0,1.2207217517357662,Dfb,1,4.0,71.1
8106,8106,205,300,40.0,39.0,21.0,4.0,1.2893873502708857,BSk,10,6.0,62.2
8107,8107,205,301,86.0,8.0,6.0,1.0,0.6103608758679115,BSk,10,6.0,62.2
8108,8108,205,302,86.0,8.0,6.0,1.0,0.6103608758679115,BSk,10,6.0,62.2
8109,8109,205,303,86.0,8.0,6.0,1.0,0.5798428320745188,BSk,10,6.0,62.2
8110,8110,205,304,86.0,8.0,6.0,1.0,0.5188067444877333,BSk,10,6.0,62.2
8111,8111,205,305,86.0,8.0,6.0,1.0,0.5493247882811261,BSk,10,6.0,62.2
8112,8112,205,306,86.0,8.0,6.0,1.0,0.6408789196613043,BSk,10,6.0,62.2
8113,8113,205,307,86.0,8.0,6.0,1.0,0.8392462043183286,BSk,10,6.0,62.2
8114,8114,205,308,86.0,8.0,6.0,1.0,2.7389944304570406,BSk,10,6.0,62.2
8115,8115,205,309,86.0,8.0,6.0,1.0,2.8152895399405224,BSk,10,6.0,62.2
8116,8116,205,310,86.0,8.0,6.0,1.0,0.9613183794918996,BSk,10,6.0,62.2
8117,8117,205,311,35.0,54.0,11.0,3.0,1.2054627298390417,BSk,10,6.0,62.2
8118,8118,205,312,75.0,15.0,10.0,2.0,1.4038300144961229,BSk,10,6.0,62.2
8119,8119,205,313,75.0,15.0,10.0,2.0,1.4953841458763009,BSk,10,6.0,62.2
8120,8120,205,314,75.0,15.0,10.0,2.0,1.4801251239795759,BSk,10,6.0,62.2
8121,8121,205,315,75.0,15.0,10.0,2.0,1.2512397955291592,BSk,10,6.0,62.2
8122,8122,205,316,75.0,15.0,10.0,2.0,1.4801251239795759,BSk,10,6.0,62.2
8123,8123,205,317,75.0,15.0,10.0,2.0,1.4496070801861831,BSk,10,6.0,62.2
8124,8124,205,318,75.0,15.0,10.0,2.0,1.4877546349279385,Cfa,10,6.0,62.2
8125,8125,205,319,75.0,15.0,10.0,2.0,1.388570992599398,Cfa,10,6.0,62.2
8126,8126,205,320,75.0,15.0,10.0,2.0,1.464866102082908,Cfa,10,6.0,62.2
8127,8127,205,321,86.0,8.0,6.0,1.0,1.3427939269093372,Cfa,10,6.0,62.2
8128,8128,205,322,86.0,8.0,6.0,1.0,0.6561379415579722,Cfa,12,1.0,54.0
8129,8129,205,323,86.0,8.0,6.0,1.0,0.671396963454697,Cfa,12,1.0,54.0
8130,8130,205,324,86.0,8.0,6.0,1.0,0.8545052262150534,Cfa,12,1.0,54.0
8131,8131,205,325,86.0,8.0,6.0,1.0,0.671396963454697,Cfa,12,1.0,54.0
8132,8132,205,326,86.0,8.0,6.0,1.0,1.4190890363927906,Cfa,10,6.0,62.2
8133,8133,205,327,86.0,8.0,6.0,1.0,2.2583352407111192,Cfa,10,6.0,62.2
8134,8134,205,328,86.0,8.0,6.0,1.0,2.2812237735561496,Cfa,10,6.0,62.2
8135,8135,205,329,86.0,8.0,6.0,1.0,1.4343480582895154,Cfa,10,6.0,62.2
8136,8136,205,330,86.0,8.0,6.0,1.0,1.9836728465705848,Cfa,10,6.0,62.2
8137,8137,205,331,86.0,8.0,6.0,1.0,1.6937514305333252,Cfa,10,6.0,62.2
8138,8138,205,332,86.0,8.0,6.0,1.0,1.9989318684672808,Cfa,10,6.0,62.2
8139,8139,205,333,86.0,8.0,6.0,1.0,2.914473182269034,Cfa,10,6.0,62.2
8140,8140,205,334,86.0,8.0,6.0,1.0,2.914473182269034,Cfa,10,6.0,62.2
8141,8141,205,335,86.0,8.0,6.0,1.0,3.295948729686472,Cfa,10,6.0,62.2
8142,8142,205,336,86.0,8.0,6.0,1.0,1.8616006713970137,Cfa,10,6.0,62.2
8143,8143,205,337,86.0,8.0,6.0,1.0,2.548256656748322,Cfa,10,6.0,62.2
8144,8144,205,338,86.0,8.0,6.0,1.0,1.6327153429465395,Cfa,10,6.0,62.2
8145,8145,205,339,86.0,8.0,6.0,1.0,0.8545052262150534,Cfa,12,1.0,54.0
8146,8146,205,340,86.0,8.0,6.0,1.0,1.4190890363927906,Cfa,12,1.0,54.0
8147,8147,205,341,86.0,8.0,6.0,1.0,2.1972991531243053,Cfa,12,1.0,54.0
8148,8148,205,342,86.0,8.0,6.0,1.0,1.3504234378576712,Cfa,12,1.0,54.0
8149,8149,205,343,86.0,8.0,6.0,1.0,1.388570992599398,Cfa,12,1.0,54.0
8150,8150,205,344,86.0,8.0,6.0,1.0,1.7547875181201107,Cfa,12,1.0,54.0
8151,8151,205,345,86.0,8.0,6.0,1.0,2.30411230640118,Cfa,14,1.0,62.2
8152,8152,205,346,86.0,8.0,6.0,1.0,1.3275349050126124,Cfa,12,1.0,54.0
8153,8153,205,347,86.0,8.0,6.0,1.0,2.0752269779507633,Cfa,14,1.0,62.2
8154,8154,205,348,86.0,8.0,6.0,1.0,2.273594262607787,Cfa,14,1.0,62.2
8155,8155,205,349,86.0,8.0,6.0,1.0,2.548256656748322,Cfa,10,6.0,62.2
8156,8156,205,350,86.0,8.0,6.0,1.0,2.3727779049363282,Cfa,14,1.0,62.2
8157,8157,205,351,,,,4.0,2.273594262607787,Cfa,14,1.0,62.2
8158,8158,205,352,,,,4.0,2.9297322041657594,Cfa,4,5.0,55.0
8159,8159,205,353,,,,4.0,3.3112077515831397,Cfa,4,5.0,55.0
8160,8160,205,354,,,,4.0,2.273594262607787,Cfa,14,1.0,62.2
8161,8161,205,355,,,,4.0,1.9836728465705848,Cfa,14,1.0,62.2
8162,8162,205,356,,,,4.0,2.258335240711091,Cfa,4,5.0,55.0
8163,8163,205,357,,,,4.0,0.8087281605249359,Cfa,4,5.0,55.0
8164,8164,205,358,86.0,8.0,6.0,1.0,0.2598611429007953,Cfa,13,-1.0,54.0
8165,8165,205,359,,,,4.0,0.6207878741639835,Cfa,13,-1.0,54.0
8166,8166,205,360,,,,4.0,0.9952951349152316,Cfa,12,1.0,54.0
8167,8167,205,361,,,,4.0,0.6754829904292491,Cfa,12,1.0,54.0
8168,8168,205,362,,,,4.0,0.5469342081839713,Cfa,12,1.0,54.0
8169,8169,205,363,,,,4.0,0.5865059383027367,Cfa,12,1.0,54.0
8170,8170,205,364,,,,4.0,0.940549155243639,Cfa,12,1.0,54.0
8171,8171,205,365,,,,4.0,0.9449234081873584,Cfa,12,1.0,54.0
8172,8172,205,366,,,,4.0,0.4702321914499089,Cfa,12,1.0,54.0
8173,8173,205,367,,,,4.0,0.655103718962772,Cfa,12,1.0,54.0
8174,8174,205,368,,,,4.0,0.4425116350042231,Cfa,12,1.0,54.0
8175,8175,205,369,,,,4.0,0.952976780855057,Cfa,12,1.0,54.0
8176,8176,205,370,,,,4.0,0.6408789196613043,Cfa,12,1.0,54.0
8177,8177,205,371,,,,4.0,1.1406457957156488,Cfa,12,1.0,54.0
8178,8178,205,372,,,,4.0,1.0986495765621669,Cfa,12,1.0,54.0
8179,8179,205,373,86.0,8.0,6.0,1.0,7.827878233005265,Cfa,4,5.0,55.0
8180,8180,205,374,37.0,46.0,17.0,4.0,1.8387121385519551,Cfa,14,1.0,62.2
8181,8181,205,375,37.0,46.0,17.0,4.0,3.5095750362402214,Cfa,14,1.0,62.2
8182,8182,205,376,86.0,8.0,6.0,1.0,2.8915846494240043,Cfa,14,1.0,62.2
8183,8183,205,377,42.0,34.0,24.0,4.0,1.1902037079423735,Cfa,14,1.0,62.2
8184,8184,205,378,86.0,8.0,6.0,1.0,2.1820401312276094,Cfa,14,1.0,62.2
8185,8185,205,379,86.0,8.0,6.0,1.0,2.8992141603723667,Cfa,4,5.0,55.0
8186,8186,205,380,86.0,8.0,6.0,1.0,3.3569848172732577,Cfa,14,1.0,62.2
8187,8187,205,381,86.0,8.0,6.0,1.0,3.1815060654612357,Cfa,4,5.0,55.0
8188,8188,205,382,86.0,8.0,6.0,1.0,2.5329976348516543,Cfa,14,1.0,62.2
8189,8189,205,383,86.0,8.0,6.0,1.0,3.5248340581368893,Cfa,4,5.0,55.0
8190,8190,205,384,73.0,18.0,9.0,2.0,3.532463569085252,Cfa,14,1.0,62.2
8191,8191,205,385,73.0,18.0,9.0,2.0,3.1738765545129013,Cfa,4,5.0,55.0
8192,8192,205,408,,,,4.0,4.036011291676232,Cfa,4,5.0,55.0
8193,8193,205,409,,,,4.0,4.432745860990337,Cfa,4,5.0,55.0
8194,8194,205,410,86.0,10.0,4.0,1.0,5.783169298847952,Cfa,4,5.0,55.0
8195,8195,205,411,86.0,10.0,4.0,1.0,2.9297322041657594,Cfa,4,5.0,55.0
8196,8196,205,412,86.0,10.0,4.0,1.0,4.448004882887035,Cfa,4,5.0,55.0
8197,8197,205,413,26.0,63.0,11.0,3.0,2.8992141603723667,Cfa,4,5.0,55.0
8198,8198,205,416,26.0,63.0,11.0,3.0,0.4399515102193559,Cfa,14,1.0,62.2
8199,8199,205,417,26.0,63.0,11.0,3.0,0.2799352339293335,Cfa,14,1.0,62.2
8200,8200,205,418,26.0,63.0,11.0,3.0,0.32572925408819803,Cfa,14,1.0,62.2
8201,8201,206,228,86.0,8.0,6.0,1.0,6.118867780575299,Csb,9,9.0,54.0
8202,8202,206,229,86.0,8.0,6.0,1.0,3.6087586785687336,Csb,8,9.0,54.0
8203,8203,206,230,86.0,8.0,6.0,1.0,4.386968795300248,Csb,8,9.0,54.0
8204,8204,206,231,37.0,46.0,17.0,4.0,6.157015335317028,Csb,8,9.0,54.0
8205,8205,206,232,37.0,46.0,17.0,4.0,3.837644007019179,Csa,10,6.0,62.2
8206,8206,206,233,26.0,63.0,11.0,3.0,1.1131795563015991,Csa,12,1.0,54.0
8207,8207,206,234,26.0,63.0,11.0,3.0,3.128099488822784,Csa,10,6.0,62.2
8208,8208,206,235,20.0,40.0,40.0,9.0,5.935759517814915,Csa,9,9.0,54.0
8209,8209,206,236,37.0,46.0,17.0,4.0,6.866559853513394,Csa,8,9.0,54.0
8210,8210,206,237,37.0,46.0,17.0,4.0,5.6763561455711065,Csa,1,4.0,71.1
8211,8211,206,238,26.0,63.0,11.0,3.0,4.112306401159714,Csb,1,4.0,71.1
8212,8212,206,239,26.0,63.0,11.0,3.0,1.2359807736324342,Csb,1,4.0,71.1
8213,8213,206,240,26.0,63.0,11.0,3.0,1.2054627298390417,Csb,1,4.0,71.1
8214,8214,206,241,26.0,63.0,11.0,3.0,1.1749446860456487,Csb,1,4.0,71.1
8215,8215,206,242,86.0,8.0,6.0,1.0,2.30411230640118,Csb,10,6.0,62.2
8216,8216,206,243,86.0,8.0,6.0,1.0,2.2125581750210017,Csb,10,6.0,62.2
8217,8217,206,244,86.0,8.0,6.0,1.0,1.5564202334630863,Csb,7,3.0,54.0
8218,8218,206,245,86.0,8.0,6.0,1.0,0.9918364232852924,Csb,7,3.0,54.0
8219,8219,206,246,86.0,8.0,6.0,1.0,1.2512397955291592,BSk,7,3.0,54.0
8220,8220,206,247,86.0,8.0,6.0,1.0,0.8586421165959296,BSk,16,-1.0,54.0
8221,8221,206,248,86.0,8.0,6.0,1.0,1.388570992599398,BWk,7,3.0,54.0
8222,8222,206,249,86.0,8.0,6.0,1.0,1.9836728465705848,BWk,7,3.0,54.0
8223,8223,206,250,86.0,8.0,6.0,1.0,2.777141985198796,BWk,7,3.0,54.0
8224,8224,206,251,86.0,8.0,6.0,1.0,2.7466239414054034,BWk,7,3.0,54.0
8225,8225,206,252,86.0,8.0,6.0,1.0,2.777141985198796,BWk,7,3.0,54.0
8226,8226,206,253,86.0,8.0,6.0,1.0,2.6779583428702547,BWk,7,3.0,54.0
8227,8227,206,254,86.0,8.0,6.0,1.0,1.7853055619135034,BSk,7,3.0,54.0
8228,8228,206,255,86.0,8.0,6.0,1.0,1.586938277256479,BSk,7,3.0,54.0
8229,8229,206,256,86.0,8.0,6.0,1.0,1.831082627603621,BSk,7,3.0,54.0
8230,8230,206,257,86.0,8.0,6.0,1.0,1.3656824597543675,BSk,7,3.0,54.0
8231,8231,206,258,86.0,8.0,6.0,1.0,2.38040741588469,BSk,10,6.0,62.2
8232,8232,206,259,86.0,8.0,6.0,1.0,3.6621652552071566,BSk,7,3.0,54.0
8233,8233,206,260,86.0,8.0,6.0,1.0,3.5553521019302816,BSk,10,6.0,62.2
8234,8234,206,261,86.0,8.0,6.0,1.0,3.8223849851224823,BSk,10,6.0,62.2
8235,8235,206,262,86.0,8.0,6.0,1.0,3.906309605554327,BSk,1,4.0,71.1
8236,8236,206,263,86.0,8.0,6.0,1.0,4.821850919356108,BSk,10,6.0,62.2
8237,8237,206,264,18.0,61.0,21.0,3.0,4.821850919356108,BSk,10,6.0,62.2
8238,8238,206,265,18.0,61.0,21.0,3.0,4.165712977798137,BSk,10,6.0,62.2
8239,8239,206,266,18.0,61.0,21.0,3.0,2.97550926985582,BSk,10,6.0,62.2
8240,8240,206,267,86.0,8.0,6.0,1.0,2.8152895399405224,BSk,10,6.0,62.2
8241,8241,206,268,41.0,36.0,23.0,4.0,2.510109102006595,Cfb,10,6.0,62.2
8242,8242,206,269,41.0,36.0,23.0,4.0,2.3651483939879654,Cfb,10,6.0,62.2
8243,8243,206,270,41.0,36.0,23.0,4.0,1.2207217517357662,Dfb,1,4.0,71.1
8244,8244,206,271,41.0,36.0,23.0,4.0,1.96841382467386,Dfb,7,3.0,54.0
8245,8245,206,272,86.0,8.0,6.0,1.0,2.777141985198796,Dfb,10,6.0,62.2
8246,8246,206,273,86.0,8.0,6.0,1.0,3.0823224231326947,Dfb,7,3.0,54.0
8247,8247,206,274,86.0,8.0,6.0,1.0,1.884489204242044,BSk,10,6.0,62.2
8248,8248,206,275,86.0,8.0,6.0,1.0,1.2207217517357662,BSk,7,3.0,54.0
8249,8249,206,276,86.0,8.0,6.0,1.0,0.3662165255207697,BSk,16,-1.0,54.0
8250,8250,206,277,86.0,8.0,6.0,1.0,1.70901045243005,BSk,7,3.0,54.0
8251,8251,206,278,86.0,8.0,6.0,1.0,1.2817578393225515,BSk,7,3.0,54.0
8252,8252,206,279,86.0,8.0,6.0,1.0,1.022354467078685,BSk,7,3.0,54.0
8253,8253,206,280,86.0,8.0,6.0,1.0,0.7782101167315432,BSk,10,6.0,62.2
8254,8254,206,281,86.0,8.0,6.0,1.0,1.2359807736324342,BSk,7,3.0,54.0
8255,8255,206,282,86.0,8.0,6.0,1.0,1.8921187151904064,BSk,7,3.0,54.0
8256,8256,206,283,37.0,46.0,17.0,4.0,2.2964827954528455,BSk,10,6.0,62.2
8257,8257,206,284,86.0,8.0,6.0,1.0,2.059967956054038,BSk,7,3.0,54.0
8258,8258,206,285,86.0,8.0,6.0,1.0,2.6398107881285,BSk,7,3.0,54.0
8259,8259,206,286,40.0,39.0,21.0,4.0,1.9836728465705848,Dfb,1,4.0,71.1
8260,8260,206,287,86.0,8.0,6.0,1.0,1.7395284962234427,Dfb,7,3.0,54.0
8261,8261,206,288,86.0,8.0,6.0,1.0,2.04470893415737,Dfb,10,6.0,62.2
8262,8262,206,289,86.0,8.0,6.0,1.0,1.4343480582895154,Dfb,10,6.0,62.2
8263,8263,206,290,86.0,8.0,6.0,1.0,1.2970168612192197,Dfc,10,6.0,62.2
8264,8264,206,291,86.0,8.0,6.0,1.0,1.3733119707027301,Dfc,10,6.0,62.2
8265,8265,206,292,86.0,8.0,6.0,1.0,1.0528725108720778,Dfc,10,6.0,62.2
8266,8266,206,293,76.0,16.0,8.0,2.0,0.8697642481117214,Dfc,10,6.0,62.2
8267,8267,206,294,76.0,16.0,8.0,2.0,0.4730296787976158,Dfc,1,4.0,71.1
8268,8268,206,295,76.0,16.0,8.0,2.0,0.8239871824216607,Dfc,1,4.0,71.1
8269,8269,206,296,76.0,16.0,8.0,2.0,1.1749446860456487,BSk,1,4.0,71.1
8270,8270,206,297,86.0,8.0,6.0,1.0,1.2207217517357662,BSk,7,3.0,54.0
8271,8271,206,298,86.0,8.0,6.0,1.0,1.136797131303922,BSk,7,3.0,54.0
8272,8272,206,299,86.0,8.0,6.0,1.0,1.4496070801861831,BSk,10,6.0,62.2
8273,8273,206,300,86.0,8.0,6.0,1.0,0.7171740291447577,BSk,10,6.0,62.2
8274,8274,206,301,86.0,8.0,6.0,1.0,0.5645838101777939,BSk,10,6.0,62.2
8275,8275,206,302,86.0,8.0,6.0,1.0,0.5951018539711868,BSk,10,6.0,62.2
8276,8276,206,303,86.0,8.0,6.0,1.0,0.5798428320745188,BSk,10,6.0,62.2
8277,8277,206,304,86.0,8.0,6.0,1.0,0.5798428320745188,BSk,10,6.0,62.2
8278,8278,206,305,86.0,8.0,6.0,1.0,0.5951018539711868,BSk,10,6.0,62.2
8279,8279,206,306,86.0,8.0,6.0,1.0,0.7019150072480898,BSk,10,6.0,62.2
8280,8280,206,307,86.0,8.0,6.0,1.0,0.7629510948348752,BSk,10,6.0,62.2
8281,8281,206,308,86.0,8.0,6.0,1.0,1.1596856641489808,BSk,10,6.0,62.2
8282,8282,206,309,86.0,8.0,6.0,1.0,1.4801251239796045,BSk,10,6.0,62.2
8283,8283,206,310,86.0,8.0,6.0,1.0,1.022354467078685,BSk,10,6.0,62.2
8284,8284,206,311,86.0,8.0,6.0,1.0,1.2054627298390417,BSk,10,6.0,62.2
8285,8285,206,312,75.0,15.0,10.0,2.0,1.2207217517357662,BSk,10,6.0,62.2
8286,8286,206,313,75.0,15.0,10.0,2.0,1.1444266422522558,BSk,10,6.0,62.2
8287,8287,206,314,75.0,15.0,10.0,2.0,1.4038300144961229,BSk,10,6.0,62.2
8288,8288,206,315,75.0,15.0,10.0,2.0,1.4190890363927906,BSk,10,6.0,62.2
8289,8289,206,316,75.0,15.0,10.0,2.0,1.388570992599398,BSk,10,6.0,62.2
8290,8290,206,317,75.0,15.0,10.0,2.0,1.7395284962234427,BSk,10,6.0,62.2
8291,8291,206,318,75.0,15.0,10.0,2.0,1.7242694743267182,Cfa,10,6.0,62.2
8292,8292,206,319,75.0,15.0,10.0,2.0,1.6250858319982058,Cfa,10,6.0,62.2
8293,8293,206,320,86.0,8.0,6.0,1.0,4.783703364614354,Cfa,10,6.0,62.2
8294,8294,206,321,86.0,8.0,6.0,1.0,0.8545052262150534,Cfa,10,6.0,62.2
8295,8295,206,322,86.0,8.0,6.0,1.0,0.671396963454697,Cfa,12,1.0,54.0
8296,8296,206,323,86.0,8.0,6.0,1.0,0.671396963454697,Cfa,12,1.0,54.0
8297,8297,206,324,18.0,61.0,21.0,3.0,0.3814755474174376,Cfa,12,1.0,54.0
8298,8298,206,325,18.0,61.0,21.0,3.0,0.6942854962997274,Cfa,12,1.0,54.0
8299,8299,206,326,18.0,61.0,21.0,3.0,0.671396963454697,Cfa,12,1.0,54.0
8300,8300,206,327,18.0,61.0,21.0,3.0,1.0376134889754098,Cfa,10,6.0,62.2
8301,8301,206,328,86.0,8.0,6.0,1.0,1.2359807736324342,Cfa,10,6.0,62.2
8302,8302,206,329,86.0,8.0,6.0,1.0,0.4730296787976158,Cfa,12,1.0,54.0
8303,8303,206,330,86.0,8.0,6.0,1.0,1.2512397955291592,Cfa,10,6.0,62.2
8304,8304,206,331,86.0,8.0,6.0,1.0,0.4425116350042515,Cfa,10,6.0,62.2
8305,8305,206,332,86.0,8.0,6.0,1.0,2.349889372091297,Cfa,10,6.0,62.2
8306,8306,206,333,86.0,8.0,6.0,1.0,2.624551766231832,Cfa,10,6.0,62.2
8307,8307,206,334,86.0,8.0,6.0,1.0,2.6398107881285,Cfa,10,6.0,62.2
8308,8308,206,335,86.0,8.0,6.0,1.0,0.8850232700084462,Cfa,10,6.0,62.2
8309,8309,206,336,86.0,8.0,6.0,1.0,1.0757610437171363,Cfa,10,6.0,62.2
8310,8310,206,337,86.0,8.0,6.0,1.0,2.9297322041657594,Cfa,10,6.0,62.2
8311,8311,206,338,86.0,8.0,6.0,1.0,0.4043640802624964,Cfa,12,1.0,54.0
8312,8312,206,339,86.0,8.0,6.0,1.0,1.3962005035477605,Cfa,10,6.0,62.2
8313,8313,206,340,86.0,8.0,6.0,1.0,1.2970168612192197,Cfa,14,1.0,62.2
8314,8314,206,341,86.0,8.0,6.0,1.0,1.2207217517357662,Cfa,10,6.0,62.2
8315,8315,206,342,86.0,8.0,6.0,1.0,1.007095445182017,Cfa,12,1.0,54.0
8316,8316,206,343,86.0,8.0,6.0,1.0,1.2817578393225515,Cfa,12,1.0,54.0
8317,8317,206,344,86.0,8.0,6.0,1.0,0.4272526131075551,Cfa,14,1.0,62.2
8318,8318,206,345,86.0,8.0,6.0,1.0,1.2970168612192197,Cfa,10,6.0,62.2
8319,8319,206,346,86.0,8.0,6.0,1.0,1.0605020218204402,Cfa,10,6.0,62.2
8320,8320,206,347,86.0,8.0,6.0,1.0,5.1041428244449785,Cfa,4,5.0,55.0
8321,8321,206,348,86.0,8.0,6.0,1.0,5.737392233157891,Cfa,4,5.0,55.0
8322,8322,206,349,86.0,8.0,6.0,1.0,5.8136873426413445,Cfa,10,6.0,62.2
8323,8323,206,350,,,,4.0,4.150453955901469,Cfa,14,1.0,62.2
8324,8324,206,351,86.0,8.0,6.0,1.0,4.592965590905635,Cfa,14,1.0,62.2
8325,8325,206,352,86.0,8.0,6.0,1.0,4.150453955901469,Cfa,14,1.0,62.2
8326,8326,206,353,26.0,63.0,11.0,3.0,5.607690547035958,Cfa,4,5.0,55.0
8327,8327,206,354,86.0,8.0,6.0,1.0,3.692683299000578,Cfa,4,5.0,55.0
8328,8328,206,355,86.0,8.0,6.0,1.0,3.4256504158083767,Cfa,4,5.0,55.0
8329,8329,206,356,86.0,8.0,6.0,1.0,2.9297322041657594,Cfa,14,1.0,62.2
8330,8330,206,357,86.0,8.0,6.0,1.0,4.623483634699028,Cfa,4,5.0,55.0
8331,8331,206,358,,,,4.0,0.8850232700084462,Cfa,4,5.0,55.0
8332,8332,206,359,,,,4.0,1.007095445182017,Cfa,12,1.0,54.0
8333,8333,206,360,,,,4.0,1.0216423793901936,Cfa,12,1.0,54.0
8334,8334,206,361,,,,4.0,0.6237718606682233,Cfa,12,1.0,54.0
8335,8335,206,362,,,,4.0,0.690589422106979,Cfa,12,1.0,54.0
8336,8336,206,363,,,,4.0,1.0014156981426845,Cfa,12,1.0,54.0
8337,8337,206,364,,,,4.0,0.4806591897459782,Cfa,14,1.0,62.2
8338,8338,206,365,,,,4.0,0.8730873239914674,Cfa,12,1.0,54.0
8339,8339,206,366,,,,4.0,1.1494960284157345,Cfa,12,1.0,54.0
8340,8340,206,367,,,,4.0,1.2698388477743456,Cfa,12,1.0,54.0
8341,8341,206,368,,,,4.0,0.8084399345557955,Cfa,12,1.0,54.0
8342,8342,206,369,,,,4.0,1.1809126590541523,Cfa,12,1.0,54.0
8343,8343,206,370,,,,4.0,0.6179903868162455,Cfa,12,1.0,54.0
8344,8344,206,371,,,,4.0,1.3962005035477605,Cfa,14,1.0,62.2
8345,8345,206,372,86.0,8.0,6.0,1.0,1.8387121385519551,Cfa,14,1.0,62.2
8346,8346,206,373,86.0,8.0,6.0,1.0,5.645838101777714,Cfa,4,5.0,55.0
8347,8347,206,374,86.0,8.0,6.0,1.0,5.661097123674381,Cfa,4,5.0,55.0
8348,8348,206,375,37.0,46.0,17.0,4.0,1.6937514305333252,Cfa,14,1.0,62.2
8349,8349,206,376,37.0,46.0,17.0,4.0,1.9836728465705848,Cfa,14,1.0,62.2
8350,8350,206,377,42.0,34.0,24.0,4.0,2.0352822495189598,Cfa,14,1.0,62.2
8351,8351,206,378,86.0,8.0,6.0,1.0,1.6784924086366573,Cfa,14,1.0,62.2
8352,8352,206,379,86.0,8.0,6.0,1.0,2.517738612954929,Cfa,14,1.0,62.2
8353,8353,206,380,86.0,8.0,6.0,1.0,4.5242999923705165,Cfa,4,5.0,55.0
8354,8354,206,381,86.0,8.0,6.0,1.0,3.2806897077897474,Cfa,4,5.0,55.0
8355,8355,206,382,86.0,8.0,6.0,1.0,2.4490730144198096,Cfa,14,1.0,62.2
8356,8356,206,383,86.0,8.0,6.0,1.0,2.517738612954929,Cfa,14,1.0,62.2
8357,8357,206,408,,,,4.0,5.088883802548281,Cfa,4,5.0,55.0
8358,8358,206,409,,,,4.0,8.0,Cfa,4,5.0,55.0
8359,8359,206,410,86.0,10.0,4.0,1.0,4.226749065384922,Cfa,4,5.0,55.0
8360,8360,206,417,26.0,63.0,11.0,3.0,0.4523621813620023,Cfa,14,1.0,62.2
8361,8361,206,418,86.0,10.0,4.0,1.0,0.4239634461653736,Cfa,14,1.0,62.2
8362,8362,207,229,86.0,8.0,6.0,1.0,4.921034561684621,Csb,9,9.0,54.0
8363,8363,207,231,37.0,46.0,17.0,4.0,2.7452675839034715,Csb,9,9.0,54.0
8364,8364,207,232,37.0,46.0,17.0,4.0,0.6408789196613043,Csa,10,6.0,62.2
8365,8365,207,233,26.0,63.0,11.0,3.0,1.0371750113346991,Csa,12,1.0,54.0
8366,8366,207,234,37.0,24.0,39.0,7.0,1.5503166247043991,Csa,12,1.0,54.0
8367,8367,207,235,26.0,63.0,11.0,3.0,5.165178912031762,Csa,9,9.0,54.0
8368,8368,207,236,20.0,40.0,40.0,9.0,5.790798809796313,Csa,9,9.0,54.0
8369,8369,207,237,37.0,46.0,17.0,4.0,6.645304036011312,Csa,8,9.0,54.0
8370,8370,207,238,37.0,46.0,17.0,4.0,4.226749065384922,Csb,1,4.0,71.1
8371,8371,207,239,26.0,63.0,11.0,3.0,3.990234225986143,Csb,1,4.0,71.1
8372,8372,207,240,26.0,63.0,11.0,3.0,2.3270008392462387,Csb,1,4.0,71.1
8373,8373,207,241,26.0,63.0,11.0,3.0,1.1902037079423735,Csb,10,6.0,62.2
8374,8374,207,242,26.0,63.0,11.0,3.0,1.1444266422522558,Csb,10,6.0,62.2
8375,8375,207,243,86.0,8.0,6.0,1.0,2.3575188830396314,Csb,10,6.0,62.2
8376,8376,207,244,86.0,8.0,6.0,1.0,1.9226367589837992,Csb,7,3.0,54.0
8377,8377,207,245,86.0,8.0,6.0,1.0,1.388570992599398,Csb,7,3.0,54.0
8378,8378,207,246,86.0,8.0,6.0,1.0,1.2436102845807966,BSk,16,-1.0,54.0
8379,8379,207,247,86.0,8.0,6.0,1.0,1.014724956130351,BSk,16,-1.0,54.0
8380,8380,207,248,86.0,8.0,6.0,1.0,1.1596856641489808,BWk,16,-1.0,54.0
8381,8381,207,249,86.0,8.0,6.0,1.0,1.2054627298390417,BWk,7,3.0,54.0
8382,8382,207,250,86.0,8.0,6.0,1.0,1.4877546349279385,BWk,7,3.0,54.0
